item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts
WM2B53CB,Kellogg's Lotion 12oz,Perishable,Personal Care,387,11,112,70,19.01,19.01,28,2.88,7,2025-06-26,2025-07-03,5.71,860.95,28.7,2,2.439024325406694
WM189BD9,Barilla Toothpaste 12oz,Non-Perishable,Personal Care,651,507,200,87,19.86,19.86,52,3.6,10,2025-06-28,2025-07-08,1.92,1593.62,53.12,7,1.6378012377515145
WM747819,Heinz Milk,Perishable,Dairy,11,9,181,126,9.08,9.08,68,0.0,1,2025-06-21,2025-06-22,6.38,2052.23,68.41,0,1.8418358902937513
WM4413D6,Tyson Pasta 12oz,Non-Perishable,Grocery,652,126,451,178,3.81,3.81,31,0.57,8,2025-06-23,2025-07-01,2.8,966.29,32.21,0,5.526234245868319
WM41C493,Carrots Organic,Perishable,Produce,6,4,350,342,7.04,7.04,5,1.54,2,2025-06-20,2025-06-22,4.0,161.72,5.39,0,63.45083645113184
WM75C04A,Del Monte Rice,Perishable,Grocery,364,324,319,121,7.09,7.09,48,0.0,12,2025-07-01,2025-07-13,1.7,1417.39,47.25,12,2.560846560846561
WM8F9C23,Heinz Beef 16oz,Perishable,Meat,4,2,300,261,8.97,8.97,41,1.08,2,2025-06-25,2025-06-27,4.62,1293.54,43.12,0,6.052875845667183
WM8B4DB1,Peppers,Perishable,Produce,3,2,87,26,3.65,3.65,70,0.75,1,2025-06-28,2025-06-29,0.0,2105.56,70.19,0,0.3704231243146697
WME24ADD,Kellogg's Beans 16oz,Perishable,Grocery,409,28,474,171,3.12,3.12,60,0.32,10,2025-06-26,2025-07-06,6.88,1833.44,61.11,5,2.798232667191856
WM8457B2,Uncle Ben's Pasta 12oz,Perishable,Grocery,557,102,332,122,0.72,0.72,52,0.12,8,2025-06-26,2025-07-04,5.12,1547.03,51.57,3,2.3657165158417564
WM0A49CC,Organic Trash Bags,Perishable,Household,687,209,333,77,17.7,17.7,51,4.19,13,2025-06-29,2025-07-12,4.96,1573.01,52.43,11,1.4686248245624884
WMF0FC07,Del Monte Sauce,Perishable,Grocery,470,245,477,273,8.07,8.07,28,0.99,8,2025-06-21,2025-06-29,1.69,868.57,28.95,0,9.430051564954805
WMD45E60,Potatoes,Perishable,Produce,11,10,146,100,8.45,8.45,18,1.27,1,2025-06-18,2025-06-19,7.11,558.32,18.61,0,5.373454955416624
WM54081E,Sara Lee Bagels Organic,Perishable,Bakery,28,1,393,291,6.69,5.7,48,1.21,2,2025-06-27,2025-06-29,5.37,1436.17,47.87,0,6.0789639960942985
WM5DA27F,Tyson Razor Blades 12oz,Non-Perishable,Personal Care,380,25,264,244,10.28,10.28,54,2.61,9,2025-07-01,2025-07-10,4.68,1610.67,53.69,9,4.544608050681122
WM9753E8,Great Value Pork 16oz,Perishable,Meat,9,8,159,94,7.53,7.53,38,0.6,2,2025-06-20,2025-06-22,6.09,1161.9,38.73,0,2.4270591559777825
WM748B64,Del Monte Cheese,Perishable,Dairy,45,23,362,153,6.62,6.62,50,0.58,2,2025-06-23,2025-06-25,5.11,1532.82,51.09,0,2.9947151995115036
WM052D44,Heinz Toothpaste 16oz,Perishable,Personal Care,481,434,295,204,16.84,16.84,44,4.86,10,2025-06-29,2025-07-09,6.96,1249.61,41.65,8,4.897959004233077
WMFDC50C,Campbell's Cereal,Perishable,Grocery,699,216,415,353,4.22,4.22,8,0.63,12,2025-06-24,2025-07-06,5.36,249.97,8.33,5,42.37695116843995
WM6FFDC5,Organic Cereal 12oz,Perishable,Grocery,480,406,79,64,7.18,7.18,61,0.93,8,2025-06-30,2025-07-08,3.34,1797.61,59.92,7,1.0680908203560198
WM70BF7D,Sara Lee Beans,Perishable,Grocery,643,543,315,215,3.03,3.03,57,0.49,9,2025-06-23,2025-07-02,2.2,1708.79,56.96,1,3.7745787123548107
WM225F22,Barilla Croissants,Perishable,Bakery,55,22,224,195,3.58,3.58,68,0.48,2,2025-06-19,2025-06-21,4.19,1970.89,65.7,0,2.968036667545344
WM2761E3,Organic Cleaner 16oz,Perishable,Household,434,64,394,311,8.21,8.21,72,1.38,8,2025-06-24,2025-07-02,7.34,2292.43,76.41,1,4.070147691331946
WMA84DEA,Heinz Butter,Perishable,Dairy,24,15,496,222,5.41,5.41,39,0.37,1,2025-06-18,2025-06-19,4.62,1156.43,38.55,0,5.758754977784212
WMA5FCBF,Del Monte Cheese,Perishable,Dairy,24,24,274,118,1.38,1.38,21,0.11,1,2025-06-29,2025-06-30,3.16,646.35,21.54,0,5.478179897148399
WM7D30B3,Kellogg's Pasta,Perishable,Grocery,312,202,263,83,7.89,7.89,70,1.31,11,2025-06-18,2025-06-29,8.31,2080.83,69.36,0,1.1966551221110104
WM503BAB,Organic TV 16oz,Non-Perishable,Electronics,529,355,236,177,66.87,66.87,104,14.71,13,2025-07-01,2025-07-14,7.18,2658.71,88.62,13,1.9972917458166823
WMDADCD3,Canned Rice 12oz,Non-Perishable,Grocery,445,360,108,45,4.13,4.13,19,0.0,9,2025-06-18,2025-06-27,6.71,547.13,18.24,0,2.4671052941159863
WM874464,Sara Lee TV,Non-Perishable,Electronics,654,555,261,170,19.99,19.99,17,5.9,9,2025-06-25,2025-07-04,2.31,527.77,17.59,3,9.664582065110961
WM5A86AA,Campbell's Croissants,Perishable,Bakery,43,17,146,47,9.26,9.26,22,1.29,2,2025-06-25,2025-06-27,1.25,681.48,22.72,0,2.068662034350242
WM9F6B1A,Campbell's Croissants,Perishable,Bakery,43,17,491,150,9.95,9.95,61,1.45,2,2025-06-22,2025-06-24,3.17,1808.29,60.28,0,2.488387575275091
WM528853,Kellogg's Milk Organic,Perishable,Dairy,35,19,240,154,2.59,2.59,59,0.0,2,2025-06-21,2025-06-23,4.97,1758.35,58.61,0,2.627537935442384
WMED6351,Fresh Potatoes,Perishable,Produce,13,7,132,112,5.26,5.26,8,0.53,1,2025-06-22,2025-06-23,5.57,258.06,8.6,0,13.023255236281672
WM6464E1,Del Monte Cereal 16oz,Non-Perishable,Grocery,504,142,71,24,2.19,2.19,57,0.32,10,2025-06-22,2025-07-02,5.79,1746.54,58.22,1,0.41222946576417385
WME5E0C1,Organic Beans 16oz,Perishable,Grocery,565,321,390,226,7.55,7.55,52,1.19,12,2025-06-29,2025-07-11,2.78,1556.64,51.89,10,4.355367173989308
WM256389,Barilla Bacon 12oz,Perishable,Meat,8,3,458,444,2.16,2.16,24,0.28,1,2025-06-27,2025-06-28,6.51,766.88,25.56,0,17.370892381731508
WM741C69,Uncle Ben's Cream,Perishable,Dairy,47,15,118,110,0.95,0.95,25,0.06,1,2025-06-30,2025-07-01,6.72,735.93,24.53,0,4.484304807210446
WMCC0E9A,Organic Beans 12oz,Non-Perishable,Grocery,470,223,233,162,9.65,9.65,8,1.05,7,2025-06-18,2025-06-25,4.7,260.34,8.68,0,18.663593813862118
WM472E9C,Kellogg's Croissants 16oz,Perishable,Bakery,44,5,188,128,5.96,5.55,21,0.95,1,2025-06-17,2025-06-18,6.16,646.47,21.55,0,5.939675384297573
WMF9180C,Organic Bananas,Perishable,Produce,7,6,66,13,9.63,9.63,15,1.02,2,2025-06-22,2025-06-24,4.37,433.51,14.45,0,0.8996539911138672
WM42ED5C,Del Monte Bacon 12oz,Perishable,Meat,4,4,179,150,5.86,5.86,70,0.81,1,2025-06-30,2025-07-01,3.21,2092.91,69.76,0,2.1502292919526185
WMFD936C,Uncle Ben's Charger 16oz,Perishable,Electronics,426,368,190,41,91.72,91.72,80,31.75,12,2025-06-20,2025-07-02,9.09,2503.29,83.44,1,0.4913710306850874
WMAED9CB,Organic Carrots,Perishable,Produce,3,0,178,101,7.61,5.93,64,1.68,1,2025-06-22,2025-06-23,3.13,1861.15,62.04,0,1.6279819231066737
WM0B590C,Organic Croissants,Perishable,Bakery,36,35,302,96,9.55,9.55,72,1.17,2,2025-07-01,2025-07-03,5.82,2044.06,68.14,2,1.408864115936343
WMB28A7A,Sara Lee Earbuds 12oz,Non-Perishable,Electronics,430,114,314,225,15.09,15.09,46,3.68,10,2025-06-19,2025-06-29,7.21,1356.69,45.22,0,4.9756743460013
WM34045D,Kellogg's Shampoo,Perishable,Personal Care,416,336,208,175,9.44,9.44,70,1.53,7,2025-06-24,2025-07-01,2.7,2080.87,69.36,0,2.523068028547311
WMAB22B4,Organic Lotion 16oz,Perishable,Personal Care,359,87,127,92,4.52,4.52,15,1.25,10,2025-06-22,2025-07-02,6.29,464.6,15.49,1,5.93931577530029
WME8F897,Uncle Ben's Beef,Perishable,Meat,10,2,181,165,4.64,4.64,16,0.31,1,2025-06-29,2025-06-30,3.07,512.37,17.08,0,9.660421588819185
WM218D08,Canned Ketchup,Non-Perishable,Grocery,470,382,404,100,9.44,9.44,16,1.33,12,2025-06-20,2025-07-02,3.1,478.49,15.95,1,6.269592551462688
WM305E93,Great Value Bagels 16oz,Perishable,Bakery,5,3,94,89,9.5,9.5,21,1.61,1,2025-06-27,2025-06-28,4.58,642.3,21.41,0,4.156936040835969
WMAADB0C,Fresh Avocados 12oz,Perishable,Produce,7,5,438,378,4.61,4.61,43,0.79,2,2025-06-28,2025-06-30,7.18,1304.86,43.5,0,8.689655172413794
WM4FC1D0,Campbell's Milk,Perishable,Dairy,53,26,384,92,2.37,2.37,50,0.0,2,2025-06-23,2025-06-25,7.58,1503.64,50.12,0,1.8355946121433873
WMC4223C,Barilla Charger 16oz,Non-Perishable,Electronics,668,66,88,41,84.82,84.82,43,23.06,7,2025-06-26,2025-07-03,4.12,1219.71,40.66,2,1.0083620303458887
WM2F4F65,Lettuce 12oz,Perishable,Produce,5,5,125,118,1.31,1.31,61,0.19,2,2025-06-28,2025-06-30,5.05,1878.44,62.61,0,1.88468293962116
WM08921F,Organic Apples,Perishable,Produce,7,7,235,162,9.22,9.22,41,1.97,1,2025-06-24,2025-06-25,4.79,1244.39,41.48,0,3.9054966679796164
WM83B29C,Barilla Paper Towels,Non-Perishable,Household,608,95,213,207,19.19,19.19,12,3.15,10,2025-06-29,2025-07-09,3.96,353.18,11.77,8,17.587085127380742
WMDA8BAC,Canned Soup 12oz,Non-Perishable,Grocery,302,212,314,162,3.09,3.09,56,0.39,7,2025-06-30,2025-07-07,3.67,1713.01,57.1,6,2.8371279217007643
WM7AECF1,Heinz Pork,Perishable,Meat,6,0,267,60,8.83,8.23,29,0.6,2,2025-06-27,2025-06-29,1.18,901.4,30.05,0,1.9966722636718817
WM2B0B22,Fresh Apples 12oz,Perishable,Produce,7,0,217,131,1.87,1.56,17,0.31,1,2025-06-18,2025-06-19,5.31,539.39,17.98,0,7.2858733779314875
WM47A57F,Great Value Rolls 16oz,Perishable,Bakery,43,43,323,203,7.76,7.76,3,1.33,2,2025-06-20,2025-06-22,2.09,113.99,3.8,0,53.42105330192482
WM07A6A5,Organic Cream,Perishable,Dairy,35,17,339,98,8.14,8.14,56,0.77,2,2025-06-28,2025-06-30,6.81,1632.36,54.41,0,1.8011395014672318
WM68420F,Organic Bacon 12oz,Perishable,Meat,10,9,64,47,7.64,7.64,10,1.08,2,2025-06-29,2025-07-01,2.83,177.92,5.93,0,7.925801241240127
WMDEB8CF,Tyson Bread Organic,Perishable,Bakery,35,5,355,161,9.09,9.09,42,0.0,1,2025-06-20,2025-06-21,7.13,1266.12,42.2,0,3.8151658078023574
WME5FB61,Uncle Ben's Rolls 16oz,Perishable,Bakery,11,5,480,425,1.52,1.52,13,0.27,1,2025-07-01,2025-07-02,1.95,419.49,13.98,1,30.40057324150773
WMC3C5C3,Uncle Ben's Rolls 12oz,Perishable,Bakery,50,37,281,99,1.58,1.58,10,0.27,2,2025-06-24,2025-06-26,8.04,320.26,10.68,0,9.269662656472233
WM8C10CF,Apples,Perishable,Produce,6,3,237,107,6.18,6.18,28,1.27,2,2025-06-20,2025-06-22,2.08,2183.95,72.8,0,1.4697801581674028
WMF91F6C,Del Monte Cream Organic,Perishable,Dairy,3,2,367,139,9.34,9.34,10,0.9,1,2025-06-30,2025-07-01,1.88,313.01,10.43,0,13.32694112492237
WMD0ADEF,Kellogg's Pasta 12oz,Non-Perishable,Grocery,384,22,406,261,9.78,9.78,70,1.27,9,2025-06-22,2025-07-01,6.56,2095.44,69.85,0,3.7365784638735327
WMEBF8B6,Sara Lee Cream Organic,Perishable,Dairy,6,3,322,75,5.66,5.66,58,0.32,2,2025-06-26,2025-06-28,4.43,1881.31,62.71,0,1.1959815196133596
WMD74263,Del Monte Sauce,Non-Perishable,Grocery,375,177,132,92,8.75,8.75,50,1.3,11,2025-06-28,2025-07-09,5.06,1477.38,49.25,8,1.868020304568528
WM86C356,Barilla Rolls 12oz,Perishable,Bakery,31,18,227,223,6.22,6.22,15,0.88,1,2025-06-19,2025-06-20,4.27,464.29,15.48,0,14.405685180516754
WMFD7596,Heinz Paper Towels,Perishable,Household,700,674,416,317,8.76,8.76,17,1.5,13,2025-06-27,2025-07-10,3.75,482.06,16.07,9,19.72619825886484
WM1ABCEA,Uncle Ben's Cleaner,Perishable,Household,702,460,118,67,7.44,7.44,11,1.79,8,2025-06-17,2025-06-25,5.42,334.82,11.16,0,6.003584311476189
WM3759CE,Barilla Lotion,Non-Perishable,Personal Care,649,597,92,18,4.58,4.58,41,0.88,7,2025-06-22,2025-06-29,4.75,1242.37,41.41,0,0.4346776157045772
WMC76353,Campbell's Pork 16oz,Perishable,Meat,5,5,278,195,7.77,7.77,70,0.67,1,2025-06-18,2025-06-19,5.27,2104.81,70.16,0,2.7793613144480456
WM152D94,Del Monte Pork Organic,Perishable,Meat,12,0,225,62,6.04,5.16,42,0.88,1,2025-06-17,2025-06-18,2.71,1255.53,41.85,0,1.4814815354972861
WM45ECD1,Organic Lettuce,Perishable,Produce,10,0,304,255,1.35,1.17,20,0.18,2,2025-06-22,2025-06-24,4.97,610.09,20.34,0,12.53687306229228
WMF5EB01,Organic Cream,Perishable,Dairy,58,29,147,131,7.87,7.87,66,0.66,2,2025-06-27,2025-06-29,4.02,1979.68,65.99,0,1.9851493293034774
WMB14746,Heinz Milk 16oz,Perishable,Dairy,16,15,73,41,1.34,1.34,32,0.0,1,2025-06-27,2025-06-28,4.12,976.41,32.55,0,1.2596006439631038
WM1E35AB,Sara Lee Sausage 16oz,Perishable,Meat,14,6,197,44,4.53,4.53,60,0.57,1,2025-06-18,2025-06-19,6.11,1850.05,61.67,0,0.7134749684840552
WM040EF9,Canned Beans,Perishable,Grocery,701,23,261,149,1.84,1.84,121,0.31,12,2025-06-23,2025-07-05,3.74,2151.82,71.73,4,2.0772339750015822
WMDC71B2,Organic Cheese 12oz,Perishable,Dairy,26,12,253,234,2.05,2.05,27,0.2,2,2025-06-26,2025-06-28,4.32,2089.37,69.65,0,3.3596553463542396
WM3D5DD1,Del Monte Pasta,Perishable,Grocery,336,315,97,31,7.88,7.88,68,1.55,12,2025-06-17,2025-06-29,5.67,2091.64,69.72,0,0.44463567781457025
WM3D8BEB,Kellogg's Milk,Perishable,Dairy,45,10,372,137,4.07,4.07,34,0.0,1,2025-06-28,2025-06-29,9.01,1093.6,36.45,0,3.7585733095318554
WM25E61B,Fresh Onions,Perishable,Produce,10,8,463,317,0.99,0.99,40,0.19,2,2025-06-24,2025-06-26,9.02,1208.68,40.29,0,7.86795713071904
WMFBBE77,Del Monte Bagels,Perishable,Bakery,51,32,194,116,8.01,8.01,8,1.46,1,2025-06-28,2025-06-29,6.89,260.36,8.68,0,13.364054829679047
WM6EBA22,Heinz Cereal,Non-Perishable,Grocery,308,56,50,46,0.74,0.74,40,0.1,8,2025-06-27,2025-07-05,3.43,1199.68,39.99,4,1.1502875236129178
WMF0316A,Organic Pasta 16oz,Non-Perishable,Grocery,637,329,166,111,5.78,5.78,67,1.15,7,2025-06-20,2025-06-27,3.97,2066.26,68.88,0,1.6114983220980303
WMA7971D,Organic Sauce 12oz,Perishable,Grocery,601,120,417,131,8.9,8.9,76,1.31,9,2025-06-22,2025-07-01,1.11,2267.65,75.59,0,1.7330335539960104
WMB1DCB8,Canned Rice 12oz,Perishable,Grocery,572,468,350,73,5.96,5.96,55,0.0,12,2025-06-19,2025-07-01,9.58,1614.04,53.8,0,1.3568773426619936
WMAD664F,Canned Rice 12oz,Perishable,Grocery,712,683,50,28,1.95,1.95,54,0.0,11,2025-06-24,2025-07-05,2.41,1594.79,53.16,4,0.5267118149053771
WM21B0BB,Bananas,Perishable,Produce,6,5,298,235,2.13,2.13,75,0.41,2,2025-06-17,2025-06-19,5.22,2329.24,77.64,0,3.0267903380655103
WMFAC5CD,Uncle Ben's Butter,Perishable,Dairy,57,23,92,66,3.92,3.92,149,0.21,1,2025-06-18,2025-06-19,3.07,2300.55,76.69,0,0.8606076137554726
WMC404B2,Campbell's Chicken,Perishable,Meat,9,0,287,67,2.04,1.91,20,0.13,1,2025-06-17,2025-06-18,3.61,1463.02,48.77,0,1.3737953531090095
WM27BFB7,Organic Apples 12oz,Perishable,Produce,12,5,140,134,9.58,9.58,65,1.23,2,2025-06-28,2025-06-30,5.15,1911.75,63.72,0,2.1029503677483037
WM9A8B6B,Sara Lee Beans 12oz,Non-Perishable,Grocery,428,320,127,66,4.43,4.43,23,0.85,8,2025-06-27,2025-07-05,6.13,702.1,23.4,4,2.820512866493174
WM57B8B8,Tyson Rolls 16oz,Perishable,Bakery,55,27,362,280,6.54,6.54,61,0.91,2,2025-06-27,2025-06-29,4.92,1817.84,60.59,0,4.621224612887557
WM70C5A8,Campbell's Pork,Perishable,Meat,10,3,297,195,2.64,2.64,47,0.38,2,2025-06-30,2025-07-02,2.29,1414.78,47.16,1,4.134860064269075
WM37019E,Uncle Ben's Cream 12oz,Perishable,Dairy,43,5,276,106,1.38,1.38,45,0.11,1,2025-06-30,2025-07-01,7.24,1343.69,44.79,0,2.3665996390558903
WMA431DA,Tyson Butter,Perishable,Dairy,55,6,465,296,5.11,5.11,87,0.3,2,2025-06-17,2025-06-19,3.66,1630.41,54.35,0,5.446182305615726
WMB535F2,Sara Lee Yogurt 16oz,Perishable,Dairy,22,21,469,288,7.49,7.49,50,0.45,2,2025-06-27,2025-06-29,5.47,1475.74,49.19,0,5.854848709908744
WMED36C6,Campbell's Croissants,Perishable,Bakery,29,16,422,236,5.03,5.03,20,0.79,1,2025-06-23,2025-06-24,6.48,580.06,19.34,0,12.202688631748577
WM973CBB,Heinz Sauce,Non-Perishable,Grocery,369,248,239,232,5.84,5.84,58,0.79,7,2025-06-30,2025-07-07,4.85,1783.37,59.45,6,3.902438974309089
WM3F7A59,Sara Lee Batteries 16oz,Perishable,Electronics,693,546,124,101,13.28,13.28,15,2.77,8,2025-06-27,2025-07-05,4.11,456.45,15.22,4,6.636005139815733
WME89CA4,Tyson Cereal 16oz,Perishable,Grocery,402,393,67,56,5.38,5.38,7,0.91,9,2025-06-29,2025-07-08,6.35,240.23,8.01,7,6.991260724073334
WM93F72D,Kellogg's Paper Towels,Non-Perishable,Household,335,293,300,201,7.72,7.72,13,1.84,13,2025-06-29,2025-07-12,6.32,404.32,13.48,11,14.910979734844572
WM30308F,Uncle Ben's Pasta 16oz,Perishable,Grocery,644,335,189,144,2.82,2.82,65,0.49,11,2025-06-28,2025-07-09,5.03,1959.26,65.31,8,2.204869168320033
WM12E8F4,Tyson Croissants,Perishable,Bakery,59,9,413,294,2.92,2.84,23,0.34,1,2025-06-17,2025-06-18,3.29,731.88,24.4,0,12.049180516245803
WME69B88,Organic Onions,Perishable,Produce,11,10,285,93,5.43,5.43,69,0.82,1,2025-06-21,2025-06-22,5.41,2153.78,71.79,0,1.2954450315362118
WM6D8A28,Kellogg's Chicken 12oz,Perishable,Meat,9,0,211,202,3.83,3.36,69,0.47,1,2025-07-01,2025-07-02,4.49,2048.9,68.3,1,2.9575401313953704
WMFBAD9C,Del Monte Shampoo 12oz,Non-Perishable,Personal Care,631,237,222,117,12.68,12.68,11,2.63,10,2025-06-29,2025-07-09,3.26,329.01,10.97,8,10.665450971013431
WMA534A5,Grapes 12oz,Perishable,Produce,11,11,417,273,4.86,4.86,68,0.8,1,2025-06-28,2025-06-29,3.63,2015.66,67.19,0,4.063104481028596
WM186A37,Uncle Ben's Rolls 16oz,Perishable,Bakery,41,32,79,61,6.12,6.12,69,0.84,2,2025-07-01,2025-07-03,2.12,2058.76,68.63,2,0.888824164960345
WMB6886D,Barilla Bacon Organic,Perishable,Meat,11,2,273,217,7.02,6.99,73,0.36,1,2025-06-28,2025-06-29,4.3,2180.69,72.69,0,2.9852798557121902
WM0C1EE4,Organic Beans,Non-Perishable,Grocery,320,253,251,154,8.13,8.13,64,1.02,11,2025-06-30,2025-07-11,6.57,1988.99,66.3,10,2.322775157035487
WMDEFF87,Del Monte Toothpaste Organic,Perishable,Personal Care,615,178,56,52,18.63,18.63,18,3.18,13,2025-06-18,2025-07-01,4.94,510.98,17.03,0,3.0534349913900516
WME7AE05,Organic Beef,Perishable,Meat,4,4,353,121,2.05,2.05,43,0.26,1,2025-06-26,2025-06-27,6.34,1340.53,44.68,0,2.708146803346893
WM54480A,Great Value Pork,Perishable,Meat,9,3,381,191,7.19,7.19,37,0.55,1,2025-06-18,2025-06-19,4.94,1172.33,39.08,0,4.887410211128061
WMFC2A20,Kellogg's Cereal,Non-Perishable,Grocery,657,58,478,259,3.11,3.11,65,0.48,7,2025-06-27,2025-07-04,3.22,2017.21,67.24,3,3.851874006967439
WM1BB1CB,Del Monte Pasta,Non-Perishable,Grocery,516,433,283,226,6.97,6.97,25,0.8,13,2025-06-29,2025-07-12,5.1,780.55,26.02,11,8.68562628839492
WM118056,Apples 12oz,Perishable,Produce,3,2,291,172,1.83,1.83,18,0.25,1,2025-06-21,2025-06-22,6.1,545.17,18.17,0,9.466152959702248
WMF1F388,Fresh Apples 16oz,Perishable,Produce,9,8,379,112,3.97,3.97,2,0.94,2,2025-06-19,2025-06-21,4.08,84.43,2.81,0,39.85765205717905
WMAB484C,Kellogg's Beans,Perishable,Grocery,542,150,75,68,6.32,6.32,14,1.21,7,2025-06-26,2025-07-03,0.0,414.18,13.81,2,4.923967989414975
WM04F7AC,Organic Avocados,Perishable,Produce,12,8,335,125,1.24,1.24,86,0.23,1,2025-06-21,2025-06-22,6.74,2395.98,79.87,0,1.5650431413732393
WM2534C8,Sara Lee Milk,Perishable,Dairy,14,4,79,42,7.71,7.71,66,0.0,2,2025-06-28,2025-06-30,3.95,2047.11,68.24,0,0.6154748141089691
WM9887FA,Barilla Sauce,Perishable,Grocery,324,286,481,214,9.67,9.67,61,1.27,12,2025-06-29,2025-07-11,2.42,1845.77,61.53,10,3.4779782910056714
WMA83F4E,Organic Sausage,Perishable,Meat,13,11,222,145,9.76,9.76,41,0.67,1,2025-07-01,2025-07-02,7.17,1309.23,43.64,1,3.3226398264889645
WMBAC188,Organic Carrots,Perishable,Produce,14,10,492,373,3.65,3.65,5,0.73,2,2025-06-23,2025-06-25,3.82,192.52,6.42,0,58.09968778307564
WMCC14D9,Great Value Detergent,Non-Perishable,Household,393,69,266,75,5.38,5.38,44,0.0,7,2025-06-22,2025-06-29,5.93,1433.01,47.77,0,1.5700230119593992
WMC7DB2F,Barilla Trash Bags 16oz,Perishable,Household,709,71,446,325,4.22,3.85,2,0.75,11,2025-06-29,2025-07-10,0.0,86.66,2.89,9,112.45674332277444
WM4BA930,Organic Trash Bags 16oz,Perishable,Household,310,139,195,127,18.25,18.25,67,3.37,13,2025-06-20,2025-07-03,6.74,2018.51,67.28,2,1.8876338035707563
WM2D0053,Fresh Grapes,Perishable,Produce,5,3,86,48,1.83,1.83,41,0.41,2,2025-06-20,2025-06-22,3.89,1265.26,42.18,0,1.1379800771151267
WM08B160,Campbell's Speaker,Perishable,Electronics,425,69,66,15,94.79,94.79,66,29.82,11,2025-06-25,2025-07-06,0.34,1974.91,65.83,5,0.22785963212481472
WME6877F,Uncle Ben's Bread 12oz,Perishable,Bakery,32,22,325,258,5.61,5.61,23,0.0,2,2025-06-20,2025-06-22,3.45,701.4,23.38,0,11.035073107827284
WME9FBA7,Grapes,Perishable,Produce,11,5,112,38,9.05,9.05,4,1.34,2,2025-06-21,2025-06-23,3.78,180.4,6.01,0,6.322795100304002
WM76530E,Barilla Cream,Perishable,Dairy,41,26,345,314,8.71,8.71,39,0.74,2,2025-06-30,2025-07-02,6.59,1149.99,38.33,1,8.19201630576494
WM08AA78,Heinz Sauce,Perishable,Grocery,457,229,161,155,9.64,9.64,42,1.56,10,2025-06-23,2025-07-03,4.43,1273.69,42.46,2,3.650494661849451
WM361BC3,Heinz Muffins,Perishable,Bakery,11,2,474,236,0.65,0.64,48,0.08,1,2025-06-21,2025-06-22,3.55,1465.31,48.84,0,4.832104817008176
WMD62276,Campbell's Trash Bags 12oz,Perishable,Household,574,4,87,34,4.91,4.91,26,1.16,8,2025-06-30,2025-07-08,7.7,815.24,27.17,7,1.2513801952347172
WM80C30D,Kellogg's Sauce,Perishable,Grocery,664,373,338,269,0.69,0.69,36,0.07,13,2025-06-17,2025-06-30,5.79,1091.25,36.38,0,7.394172405227373
WMDEAD93,Uncle Ben's Bacon 12oz,Perishable,Meat,8,7,63,36,7.54,7.54,76,1.06,2,2025-07-01,2025-07-03,2.68,2278.03,75.93,2,0.47412089892413783
WM8AA27B,Sara Lee Bread 16oz,Perishable,Bakery,59,55,439,94,2.22,2.22,73,0.0,1,2025-06-21,2025-06-22,2.72,2204.24,73.47,0,1.2794337612384812
WM01542B,Campbell's Sausage,Perishable,Meat,3,1,87,22,9.54,9.54,52,0.96,1,2025-06-17,2025-06-18,0.0,1534.13,51.14,0,0.43019163595166476
WMD6AA8B,Sara Lee Bagels 12oz,Perishable,Bakery,45,33,481,461,1.33,1.33,11,0.19,2,2025-06-21,2025-06-23,4.08,335.58,11.19,0,41.19749931073804
WM133FE0,Heinz Pasta,Perishable,Grocery,393,339,310,216,3.94,3.94,38,0.76,9,2025-06-20,2025-06-29,4.53,1155.0,38.5,0,5.6103896103896105
WM9BC5C1,Del Monte Beans,Perishable,Grocery,631,443,315,206,7.97,7.97,48,1.49,7,2025-06-25,2025-07-02,6.81,1499.65,49.99,1,4.120824026471968
WMECE794,Sara Lee Bacon 12oz,Perishable,Meat,7,6,473,411,5.99,5.99,42,0.52,1,2025-06-23,2025-06-24,5.13,1253.59,41.79,0,9.83488851390023
WMCFA0D5,Uncle Ben's Sausage 16oz,Perishable,Meat,5,5,112,98,9.88,9.88,60,0.88,1,2025-06-20,2025-06-21,5.94,1824.05,60.8,0,1.611842125489111
WM1DAE97,Great Value Bread,Perishable,Bakery,37,20,361,287,9.9,9.9,45,0.0,1,2025-06-25,2025-06-26,1.49,1265.37,42.18,0,6.804172544417528
WM3598DC,Heinz Razor Blades,Perishable,Personal Care,554,312,78,24,2.68,2.68,38,0.73,12,2025-07-01,2025-07-13,5.62,1142.48,38.08,12,0.6302520705350313
WM765E91,Great Value Pasta,Non-Perishable,Grocery,634,308,395,271,6.96,6.96,60,1.39,7,2025-06-19,2025-06-26,4.75,1841.19,61.37,0,4.415838434359204
WM74B620,Tyson Shampoo 12oz,Perishable,Personal Care,666,582,81,29,17.84,17.84,43,3.3,10,2025-06-20,2025-06-30,3.42,1334.3,44.48,0,0.65197842397599
WM65020A,Great Value Paper Towels,Non-Perishable,Household,638,146,365,201,6.98,6.98,9,1.24,10,2025-06-22,2025-07-02,5.65,287.56,9.59,1,20.95933230467776
WMDECB29,Organic Sauce 16oz,Non-Perishable,Grocery,559,182,212,171,6.09,6.09,17,0.99,9,2025-06-19,2025-06-28,5.82,506.76,16.89,0,10.124334291261293
