item_id,item_name,category,department,shelf_life_days,days_remaining,initial_stock,current_stock,base_price,dynamic_price,daily_sales,elasticity,restock_frequency_days,last_restock_date,next_restock_date,carbon_score,predicted_monthly_sales,predicted_daily_sales,days_until_restock,days_stock_lasts
WM1F591B,Canned Ketchup 16oz,Perishable,Grocery,439,72,248,454,2.74,2.74,17,0.38,11,2025-07-07,2025-07-19,0.9,485.84,16.19,12,13.773934073126966
WM147347,Tyson Bagels 12oz,Perishable,Bakery,39,23,276,425,9.77,9.77,57,1.23,2,2025-07-07,2025-07-10,6.35,751.01,25.03,3,8.23012362560218
WMA3CABB,Kellogg's Batteries Organic,Perishable,Electronics,509,187,133,134,28.6,28.6,115,5.94,13,2025-07-07,2025-07-21,9.71,492.91,16.43,14,7.060255498805905
WM466E1F,Organic Cheese,Perishable,Dairy,14,3,415,621,5.78,5.78,15,0.44,1,2025-07-07,2025-07-08,4.96,283.38,9.45,1,23.38624385826159
WM28B332,Sara Lee Cheese Organic,Perishable,Dairy,24,8,248,389,5.46,5.46,23,0.37,1,2025-07-07,2025-07-09,4.16,417.51,13.92,2,11.781609130828633
WM0ADF64,Barilla Croissants 16oz,Perishable,Bakery,5,2,401,590,1.26,1.13,44,0.22,2,2025-07-07,2025-07-09,8.87,1185.26,39.51,2,5.897241455285345
WM12202A,Fresh Grapes 16oz,Perishable,Produce,8,6,276,319,9.9,9.9,169,1.12,2,2025-07-07,2025-07-09,4.02,2336.49,77.88,2,2.722136716442884
WM67CD39,Tyson Cream 12oz,Perishable,Dairy,14,12,259,503,9.79,9.79,9,0.51,2,2025-07-07,2025-07-11,3.65,267.37,8.91,4,28.395062214673697
WM97C287,Organic Paper Towels 12oz,Perishable,Household,338,75,111,111,18.63,18.63,39,3.76,10,2025-07-07,2025-07-19,3.29,915.48,30.52,12,1.2778505706109575
WM5663FF,Kellogg's Toothpaste,Non-Perishable,Personal Care,569,367,208,0,11.51,11.51,84,3.36,11,2025-06-28,2025-07-09,4.58,1989.95,66.33,7,1.2663952612869145
WMD91141,Campbell's Muffins,Perishable,Bakery,13,7,465,847,1.5,1.5,47,0.3,1,2025-07-07,2025-07-08,8.99,993.96,33.13,1,12.948988414397473
WMED0590,Great Value Cream,Perishable,Dairy,23,11,221,339,3.55,3.55,46,0.27,2,2025-07-07,2025-07-10,3.16,1089.08,36.3,3,4.517906431043776
WMB45761,Del Monte Rolls,Perishable,Bakery,52,7,415,31,8.3,8.3,169,1.55,2,2025-06-30,2025-07-02,7.0,1956.77,65.23,0,3.0660737345913547
WMC9160E,Organic Avocados,Perishable,Produce,4,2,304,304,8.07,8.07,109,1.21,1,2025-07-07,2025-07-08,6.36,2108.15,70.27,1,1.5511598862550269
WM705B4B,Organic Cream 12oz,Perishable,Dairy,15,13,486,913,9.18,9.18,46,0.62,1,2025-07-07,2025-07-10,9.95,850.03,28.33,3,16.69608193695058
WM167690,Organic Potatoes 16oz,Perishable,Produce,12,3,391,391,5.29,5.29,92,1.26,1,2025-07-07,2025-07-10,4.96,1880.64,62.69,3,1.467538714553481
WM8CB298,Canned Spaghetti,Perishable,Grocery,689,625,153,73,3.48,3.48,17,0.55,9,2025-06-25,2025-07-04,6.86,284.97,9.5,2,9.473684210526317
WMCC81E5,Barilla Beans Organic,Non-Perishable,Grocery,464,303,481,389,1.98,1.98,61,0.29,8,2025-06-30,2025-07-08,3.91,1485.42,49.51,6,9.089073222696578
WM9CB86A,Uncle Ben's Croissants 12oz,Perishable,Bakery,14,0,76,0,6.64,6.64,46,0.73,1,2025-07-01,2025-07-02,6.1,1810.72,60.36,0,0.7620940943481557
WMD5F9C6,Organic Onions,Perishable,Produce,4,2,336,509,4.88,4.39,18,0.56,1,2025-07-07,2025-07-09,3.95,319.52,10.65,2,17.93427294285279
WM4FF952,Campbell's Milk 16oz,Perishable,Dairy,52,50,139,233,7.96,7.96,37,0.0,2,2025-07-07,2025-07-11,4.62,1191.13,39.7,4,3.299748047417935
WM644F0B,Sara Lee Bagels,Perishable,Bakery,42,10,170,170,6.83,6.83,103,1.08,2,2025-07-07,2025-07-09,4.31,2819.41,93.98,2,1.0959778284834565
WM9FCF00,Kellogg's Charger 12oz,Non-Perishable,Electronics,461,57,204,0,24.5,24.5,133,6.98,7,2025-06-27,2025-07-04,4.43,794.39,26.48,2,5.022658697099346
WMA450B0,Fresh Grapes 12oz,Perishable,Produce,6,3,498,815,9.39,9.39,11,2.16,1,2025-07-07,2025-07-10,5.93,75.1,2.5,3,131.2
WM3F7BA6,Kellogg's Bagels,Perishable,Bakery,18,12,441,569,7.99,7.99,76,1.39,1,2025-07-07,2025-07-09,3.34,928.09,30.94,2,6.593406479597319
WMC92128,Kellogg's Razor Blades,Perishable,Personal Care,316,186,311,378,4.35,4.35,124,0.68,11,2025-07-07,2025-07-18,5.6,2150.05,71.67,11,2.6649923940246523
WM0F2194,Organic Bread Organic,Perishable,Bakery,8,6,83,114,5.38,5.38,19,0.0,2,2025-07-07,2025-07-10,5.35,469.46,15.65,3,3.194888256789339
WM28558A,Organic Rice,Perishable,Grocery,442,404,359,183,5.22,5.22,73,0.0,9,2025-06-24,2025-07-03,6.02,2285.77,76.19,1,3.360020892463893
WM5A5F91,Organic Cleaner,Perishable,Household,503,391,70,70,17.1,17.1,34,2.62,7,2025-07-07,2025-07-16,5.16,2230.04,74.33,9,0.4574196039612497
WM397605,Fresh Peppers 12oz,Perishable,Produce,10,6,375,601,1.12,1.12,101,0.28,1,2025-07-07,2025-07-09,4.67,2321.93,77.4,2,4.224806118261724
WM9DF586,Canned Pasta 12oz,Non-Perishable,Grocery,663,386,344,147,9.47,9.47,87,1.13,10,2025-06-25,2025-07-05,6.02,1269.91,42.33,3,5.52799409113963
WMC7E655,Sara Lee Bread 16oz,Perishable,Bakery,47,25,166,14,6.23,6.23,47,0.0,2,2025-06-30,2025-07-02,9.32,1481.69,49.39,0,1.2350678427581614
WMB46199,Great Value Detergent 16oz,Perishable,Household,303,282,339,58,8.45,8.45,57,0.0,8,2025-06-24,2025-07-02,2.42,1821.13,60.7,0,1.8945634028758287
WMC73BB2,Heinz Cereal 16oz,Non-Perishable,Grocery,562,310,499,231,6.52,6.52,61,1.14,12,2025-06-27,2025-07-09,7.73,887.84,29.59,7,9.86819866489464
WM84C3B0,Sara Lee Bread 16oz,Perishable,Bakery,14,7,404,691,6.53,6.53,47,0.0,2,2025-07-07,2025-07-10,5.31,1449.55,48.32,3,6.9122516992850125
WME90187,Organic Cheese,Perishable,Dairy,55,21,214,272,8.26,8.26,74,0.6,2,2025-07-07,2025-07-09,4.02,1390.4,46.35,2,2.8478965338844717
WMCF9952,Great Value Muffins,Perishable,Bakery,16,0,150,151,3.31,2.62,72,0.58,1,2025-07-07,2025-07-09,5.27,1367.84,45.59,2,1.6012283341889
WM415975,Tyson Butter,Perishable,Dairy,8,7,497,688,9.26,9.26,79,0.65,2,2025-07-07,2025-07-09,5.99,1502.18,50.07,2,5.392450602070008
WM2523E5,Great Value Cheese,Perishable,Dairy,36,13,109,109,5.0,5.0,23,0.41,2,2025-07-07,2025-07-11,4.5,1336.98,44.57,4,0.5160421843725281
WMCA746A,Great Value Sauce,Perishable,Grocery,327,96,101,0,7.16,7.16,53,0.81,13,2025-06-21,2025-07-04,5.13,2067.64,68.92,2,0.7690075654105472
WM15C5D8,Sara Lee Batteries,Perishable,Electronics,301,50,233,0,86.48,86.48,177,25.08,12,2025-07-01,2025-07-13,6.68,443.8,14.79,11,11.967545669812417
WM400E97,Heinz Pasta,Non-Perishable,Grocery,716,219,252,435,8.78,8.78,39,1.45,10,2025-07-07,2025-07-17,3.27,540.99,18.03,10,12.31281151111832
WM06DEEC,Barilla Yogurt,Perishable,Dairy,29,16,139,163,4.83,4.83,23,0.4,2,2025-07-07,2025-07-10,2.03,525.02,17.5,3,2.685714285714285
WMB5C650,Kellogg's Speaker 12oz,Non-Perishable,Electronics,461,291,276,276,39.55,39.55,97,14.09,7,2025-07-07,2025-07-14,4.43,2430.63,81.02,7,1.1972353001609406
WM3CD590,Canned Ketchup,Perishable,Grocery,300,278,63,63,2.92,2.92,20,0.54,7,2025-07-07,2025-07-15,4.08,1477.29,49.24,8,0.4061738285591128
WME02EDA,Onions 16oz,Perishable,Produce,8,1,103,103,5.18,5.18,44,0.72,2,2025-07-07,2025-07-10,5.46,1818.69,60.62,3,0.7258330711856378
WMDC6403,Tyson Rolls,Perishable,Bakery,54,52,308,385,1.46,1.46,96,0.18,2,2025-07-07,2025-07-11,6.69,2391.61,79.72,4,2.170095300438508
WMBB87F0,Apples,Perishable,Produce,14,9,364,625,8.83,8.83,76,1.05,2,2025-07-07,2025-07-11,1.14,1112.34,37.08,4,9.088456940629404
WM12D1AA,Campbell's Bagels,Perishable,Bakery,54,2,226,334,4.82,3.87,66,0.72,1,2025-07-07,2025-07-09,6.05,1050.15,35.0,2,4.971428571428572
WMBA974A,Apples,Perishable,Produce,7,3,447,725,8.06,8.06,124,0.92,2,2025-07-07,2025-07-10,5.17,1963.45,65.45,3,6.142093487306062
WM597104,Grapes 12oz,Perishable,Produce,9,7,360,433,2.47,2.47,58,0.48,2,2025-07-07,2025-07-10,8.2,1164.0,38.8,3,3.3762887261830894
WM55D925,Sara Lee Bacon 16oz,Perishable,Meat,11,5,466,739,9.67,9.67,114,1.04,2,2025-07-07,2025-07-09,5.14,1637.8,54.59,2,7.089210458294053
WM7CE658,Tyson Butter 12oz,Perishable,Dairy,27,3,253,321,8.86,8.7,33,0.62,1,2025-07-07,2025-07-09,3.85,650.11,21.67,2,4.660821395681013
WM8F27BC,Potatoes 12oz,Perishable,Produce,5,1,485,726,8.83,7.95,134,1.04,1,2025-07-07,2025-07-08,7.5,1944.05,64.8,1,5.787036764496379
WMCC66DA,Canned Spaghetti 12oz,Perishable,Grocery,337,96,278,55,3.77,3.77,51,0.75,12,2025-07-01,2025-07-13,4.99,896.04,29.87,11,3.548710981647245
WME2F3E4,Fresh Peppers 12oz,Perishable,Produce,9,5,243,84,2.86,2.86,92,0.67,2,2025-07-01,2025-07-03,6.23,1674.37,55.81,1,3.1535566326688587
WM5D2DEB,Great Value Butter,Perishable,Dairy,16,13,99,114,8.75,8.75,19,0.52,2,2025-07-07,2025-07-10,5.89,390.17,13.01,3,2.6133742814639582
WM56B09D,Sara Lee Pasta 16oz,Perishable,Grocery,392,125,471,708,1.52,1.52,8,0.22,12,2025-07-07,2025-07-20,6.14,119.24,3.97,13,61.71284590286683
WM5B74C7,Del Monte Rice 16oz,Perishable,Grocery,407,105,240,276,6.7,6.7,26,0.0,11,2025-07-07,2025-07-20,8.24,756.2,25.21,13,2.459341620451984
WMF94D7B,Kellogg's Shampoo 16oz,Non-Perishable,Personal Care,521,260,391,675,2.53,2.53,61,0.56,9,2025-07-07,2025-07-16,3.69,1216.11,40.54,9,8.510113275993058
WMA9727B,Organic Croissants,Perishable,Bakery,40,0,324,427,9.13,7.42,38,1.02,2,2025-07-07,2025-07-11,5.02,554.68,18.49,4,7.625743739610288
WM36177D,Great Value Milk 12oz,Perishable,Dairy,38,4,356,571,6.08,6.08,44,0.0,2,2025-07-07,2025-07-09,4.14,1412.53,47.08,2,5.501274212550256
WMF5BBE4,Del Monte Rolls,Perishable,Bakery,51,43,449,582,3.22,3.22,122,0.5,1,2025-07-07,2025-07-09,4.38,2416.74,80.56,2,3.165342697714591
WM6F2D05,Del Monte Cream,Perishable,Dairy,56,44,472,792,2.99,2.99,68,0.21,1,2025-07-07,2025-07-08,3.25,1703.07,56.77,1,6.834595682074518
WME5BFEE,Del Monte TV 16oz,Perishable,Electronics,509,71,146,0,79.1,79.1,90,25.41,11,2025-06-29,2025-07-10,5.44,2058.27,68.61,8,1.311762122130359
WMB7A617,Tyson Beef 12oz,Perishable,Meat,5,0,432,430,6.46,5.84,40,0.62,2,2025-06-25,2025-06-27,6.07,1203.36,40.11,0,10.720518410788204
WMB332AD,Barilla Rolls 12oz,Perishable,Bakery,13,7,81,81,5.96,5.96,41,0.62,1,2025-07-07,2025-07-08,3.26,1356.1,45.2,1,0.9070796307069284
WMD502FC,Kellogg's Bread,Perishable,Bakery,54,19,266,404,7.33,7.33,6,0.0,1,2025-07-07,2025-07-08,6.87,188.56,6.29,1,22.893481855853263
WM9D2950,Uncle Ben's Rolls 16oz,Perishable,Bakery,42,4,91,111,3.67,3.67,24,0.68,2,2025-07-07,2025-07-11,5.4,361.92,12.06,4,3.648424417003332
WM40D4DF,Organic Cereal,Non-Perishable,Grocery,376,100,381,381,4.92,4.92,88,0.91,8,2025-07-07,2025-07-17,6.67,2165.48,72.18,10,1.2191742813513098
WM109673,Campbell's Pork,Perishable,Meat,12,5,354,598,2.51,2.51,99,0.31,1,2025-07-07,2025-07-10,3.98,2338.94,77.96,3,4.3996922014884365
WM268E33,Del Monte Cereal Organic,Perishable,Grocery,565,293,201,262,2.07,2.07,54,0.32,8,2025-07-07,2025-07-17,4.17,1293.26,43.11,10,2.6675944878642897
WMC9634C,Kellogg's Cereal 16oz,Non-Perishable,Grocery,488,372,288,81,4.0,4.0,61,0.48,10,2025-06-27,2025-07-07,0.52,1281.69,42.72,5,3.3239699424723668
WM042692,Barilla Rolls,Perishable,Bakery,54,14,445,477,4.82,4.82,107,0.6,1,2025-07-07,2025-07-09,5.31,2013.19,67.11,2,2.0712263259696586
WMF6A013,Campbell's Cereal 12oz,Non-Perishable,Grocery,605,103,317,317,9.66,9.66,152,1.55,7,2025-07-07,2025-07-15,4.32,2075.56,69.19,8,2.196849178155784
WM7AAA98,Heinz Sausage 16oz,Perishable,Meat,10,0,469,132,9.26,7.93,41,1.33,2,2025-06-22,2025-06-24,5.99,1242.39,41.41,0,3.1876358485002325
WM2272AF,Heinz Bacon 12oz,Perishable,Meat,11,8,232,397,3.52,3.52,62,0.43,2,2025-07-07,2025-07-10,0.51,1209.69,40.32,3,5.629960360072608
WMAEA36C,Kellogg's Pasta 16oz,Non-Perishable,Grocery,607,543,320,95,5.97,5.97,120,0.62,10,2025-06-23,2025-07-03,3.93,2191.5,73.05,1,2.9431894732114787
WM5730DC,Sara Lee Bagels,Perishable,Bakery,5,4,251,325,1.6,1.6,13,0.3,2,2025-07-07,2025-07-10,5.07,382.58,12.75,3,6.823529411764706
WM8987F5,Tyson Pork,Perishable,Meat,5,4,168,168,7.0,7.0,74,0.98,1,2025-07-07,2025-07-10,5.76,2455.89,81.86,3,0.9039824022508298
WMCD4E73,Tyson Earbuds,Perishable,Electronics,572,121,95,108,10.63,10.63,81,3.66,12,2025-07-07,2025-07-19,5.66,546.34,18.21,12,5.161999161227423
WMF6422F,Organic Grapes 12oz,Perishable,Produce,9,5,399,724,1.88,1.88,67,0.33,2,2025-07-07,2025-07-11,3.53,1454.84,48.49,4,8.084140780182267
WM902E1D,Del Monte Speaker Organic,Perishable,Electronics,444,208,301,0,88.01,88.01,136,18.45,9,2025-06-24,2025-07-03,4.64,2279.26,75.98,1,1.7899446432123545
WM66801E,Great Value Croissants Organic,Perishable,Bakery,26,7,212,42,2.37,2.37,42,0.44,1,2025-07-01,2025-07-02,6.05,862.28,28.74,0,2.922755764403817
WM1E3213,Sara Lee Butter 16oz,Perishable,Dairy,26,22,291,443,2.69,2.69,60,0.21,1,2025-07-07,2025-07-09,4.78,1559.25,51.98,2,4.078491763504913
WMBA349C,Peppers 12oz,Perishable,Produce,12,8,155,213,9.13,9.13,26,0.99,1,2025-07-07,2025-07-08,6.14,400.95,13.37,1,6.282722566866158
WM17FF46,Organic Muffins,Perishable,Bakery,22,0,373,237,3.1,2.44,94,0.5,1,2025-07-01,2025-07-02,5.46,1886.39,62.88,0,5.263994821524284
WM91975C,Del Monte Butter,Perishable,Dairy,50,7,92,95,4.29,4.29,39,0.22,1,2025-07-07,2025-07-09,7.47,933.57,31.12,2,1.3496143594909562
WMD9F88C,Uncle Ben's Yogurt,Perishable,Dairy,55,0,464,111,2.58,2.37,62,0.21,2,2025-06-25,2025-06-27,6.43,1969.1,65.64,0,1.6910420632560963
WMA8C87D,Organic Cereal,Non-Perishable,Grocery,364,186,88,88,7.83,7.83,27,1.21,8,2025-07-07,2025-07-15,4.09,501.93,16.73,8,1.613867348402262
WMF35778,Great Value Sausage 12oz,Perishable,Meat,9,6,137,179,7.39,7.39,69,0.64,1,2025-07-07,2025-07-10,8.84,1277.47,42.58,3,2.606857567559916
WM659A68,Sara Lee Cream 12oz,Perishable,Dairy,35,29,68,74,1.7,1.7,33,0.13,2,2025-07-07,2025-07-10,6.84,986.06,32.87,3,1.1864922807213412
WM332593,Heinz Pork,Perishable,Meat,4,0,229,184,9.56,8.66,53,0.9,1,2025-06-24,2025-06-25,3.91,1540.06,51.34,0,3.583950125694052
WMF00B0C,Sara Lee Cleaner 16oz,Non-Perishable,Household,588,295,53,53,15.79,15.79,39,3.31,12,2025-07-07,2025-07-20,6.26,579.23,19.31,13,2.0196789786962683
WM69D83D,Sara Lee Cereal 16oz,Perishable,Grocery,699,260,455,329,9.65,9.65,125,1.46,11,2025-06-30,2025-07-11,5.05,1561.13,52.04,9,8.72405826312233
WM0FC83A,Tyson Croissants,Perishable,Bakery,29,10,359,410,4.53,4.53,37,0.63,2,2025-07-07,2025-07-09,7.01,753.86,25.13,2,3.5017908053648945
WM968F51,Organic Sauce,Perishable,Grocery,631,531,443,255,9.07,9.07,122,1.1,8,2025-06-28,2025-07-06,5.45,1759.36,58.65,4,6.4279623221092566
WMAA2092,Kellogg's Milk 16oz,Perishable,Dairy,8,0,98,75,7.58,7.58,21,0.0,2,2025-06-25,2025-06-27,4.12,639.32,21.31,0,3.519474513355334
WMCDA440,Uncle Ben's Trash Bags,Perishable,Household,416,268,235,96,5.46,5.46,95,1.07,12,2025-06-28,2025-07-10,6.06,1334.31,44.48,8,4.2940647923935895
WMD0D863,Uncle Ben's Beans 16oz,Non-Perishable,Grocery,377,222,113,30,8.69,8.69,53,1.2,10,2025-06-23,2025-07-03,1.72,718.25,23.94,1,3.467000758079442
WM71B9CC,Tyson Milk 16oz,Perishable,Dairy,57,12,355,420,1.41,1.41,20,0.0,2,2025-07-07,2025-07-09,4.54,598.35,19.94,2,4.262788250924046
WM482CA4,Barilla Charger,Perishable,Electronics,649,380,414,0,66.27,66.27,93,20.36,11,2025-06-25,2025-07-06,6.3,1449.72,48.32,4,1.9246688863278627
WM1CBF58,Sara Lee Chicken,Perishable,Meat,7,0,410,681,2.71,2.38,73,0.22,2,2025-07-07,2025-07-10,7.89,1832.49,61.08,3,5.631957918919074
WMFF3765,Campbell's Cereal Organic,Non-Perishable,Grocery,369,273,140,18,3.56,3.56,101,0.66,12,2025-06-21,2025-07-03,5.91,1857.53,61.92,1,1.9218346821541408
WM381219,Great Value TV 16oz,Perishable,Electronics,348,179,445,0,87.76,87.76,180,20.52,12,2025-06-29,2025-07-11,3.01,2006.85,66.89,9,2.6909852241358503
WM30FB51,Del Monte Butter 12oz,Perishable,Dairy,43,15,137,250,8.9,8.9,16,0.53,1,2025-07-07,2025-07-08,10.0,372.18,12.41,1,10.39484299646472
WMF559C9,Sara Lee Bagels,Perishable,Bakery,13,2,339,351,7.11,6.4,105,0.78,2,2025-07-07,2025-07-11,6.5,1822.03,60.73,4,1.9265601989446608
WM2C0142,Heinz Yogurt 12oz,Perishable,Dairy,58,46,65,65,8.75,8.75,42,0.45,2,2025-07-07,2025-07-11,5.68,2071.18,69.04,4,0.6083429815041334
WM18B716,Kellogg's Croissants,Perishable,Bakery,59,50,404,492,8.44,8.44,144,1.09,1,2025-07-07,2025-07-08,3.58,2104.32,70.14,1,3.307670402321668
WMCC937D,Fresh Onions,Perishable,Produce,6,4,51,51,3.33,3.33,31,0.77,2,2025-07-07,2025-07-11,5.98,1425.96,47.53,4,0.6522196674977191
WMBA54D2,Fresh Lettuce,Perishable,Produce,9,7,228,228,4.28,4.28,135,0.72,1,2025-07-07,2025-07-10,10.0,2298.91,76.63,3,1.7617121863328598
WMFD2C96,Barilla Chicken,Perishable,Meat,10,7,342,486,6.78,6.78,61,0.94,1,2025-07-07,2025-07-09,1.96,887.0,29.57,2,6.932702134450213
WM677B29,Grapes,Perishable,Produce,9,4,55,55,1.98,1.98,51,0.2,1,2025-07-07,2025-07-08,3.81,1605.36,53.51,1,0.9530929097315418
WM5E93FA,Del Monte Muffins Organic,Perishable,Bakery,5,3,271,307,9.53,9.53,50,1.46,2,2025-07-07,2025-07-11,2.1,629.43,20.98,4,4.099142129477519
WMEEDD5C,Tyson Sausage,Perishable,Meat,3,0,224,160,8.22,7.37,70,0.85,1,2025-06-26,2025-06-27,8.39,2079.18,69.31,0,2.308469277678709
WM63136C,Canned Pasta 12oz,Non-Perishable,Grocery,704,355,320,164,2.71,2.71,31,0.42,10,2025-06-27,2025-07-07,4.68,756.97,25.23,5,7.728894313833018
WM34B04A,Heinz Croissants Organic,Perishable,Bakery,41,34,438,567,8.13,8.13,114,1.23,1,2025-07-07,2025-07-08,5.18,1554.8,51.83,1,4.688404233364373
WM2033F5,Del Monte Rice,Non-Perishable,Grocery,542,535,366,40,9.58,9.58,52,0.0,13,2025-06-23,2025-07-06,4.83,1437.12,47.9,4,1.920667997271257
WM85DB75,Tyson Beef,Perishable,Meat,3,0,414,616,8.23,7.41,42,0.45,2,2025-07-07,2025-07-09,4.41,789.9,26.33,2,9.266995849108078
WM9E0DBC,Barilla Cleaner,Non-Perishable,Household,578,242,64,64,13.98,13.98,14,2.23,7,2025-07-07,2025-07-16,6.81,638.03,21.27,9,0.6582040290878283
WM6526B7,Kellogg's Pork,Perishable,Meat,3,0,469,457,8.91,7.99,76,0.92,2,2025-06-20,2025-06-22,5.22,2239.03,74.63,0,6.123543036564562
WM5904D8,Organic Bacon Organic,Perishable,Meat,11,5,213,15,6.18,6.18,68,0.75,2,2025-06-30,2025-07-02,7.08,1112.61,37.09,0,2.237799936870823
WM8D4E0D,Campbell's Sausage,Perishable,Meat,9,3,92,92,8.44,8.44,43,0.89,2,2025-07-07,2025-07-11,2.05,1471.0,49.03,4,0.8770140948515979
WMC8639F,Campbell's Muffins 16oz,Perishable,Bakery,42,2,107,141,0.6,0.54,31,0.07,1,2025-07-07,2025-07-09,5.65,773.55,25.78,2,2.5213343005716498
WMACF3EC,Sara Lee Butter,Perishable,Dairy,52,9,324,490,3.67,3.67,50,0.2,2,2025-07-07,2025-07-11,3.56,1231.83,41.06,4,5.260594076368081
WMFC53FF,Organic Bagels,Perishable,Bakery,36,19,288,386,1.97,1.97,43,0.37,2,2025-07-07,2025-07-09,7.13,840.71,28.02,2,5.032119832136986
WM1F0A5D,Fresh Lettuce Organic,Perishable,Produce,11,9,166,206,2.89,2.89,54,0.3,2,2025-07-07,2025-07-11,3.73,1224.42,40.81,4,2.303356942828243
WMA4733C,Great Value Bacon,Perishable,Meat,12,4,322,505,2.41,2.41,24,0.29,2,2025-07-07,2025-07-09,6.66,546.92,18.23,2,11.354909774978893
WM137AAA,Barilla Sauce 12oz,Perishable,Grocery,376,309,121,0,0.69,0.69,45,0.09,11,2025-06-30,2025-07-11,3.82,1717.68,57.26,9,0.7858889507350421
WMA5DBFA,Barilla Bagels,Perishable,Bakery,5,0,141,40,8.93,8.04,27,0.89,1,2025-06-30,2025-07-01,7.38,808.17,26.94,0,1.4847809653690207
WMA20C70,Heinz Bacon 12oz,Perishable,Meat,7,6,187,256,4.5,4.5,53,0.65,2,2025-07-07,2025-07-09,7.48,972.62,32.42,2,3.7631094043941737
WM85E844,Canned Flakes 12oz,Perishable,Grocery,608,459,186,186,9.67,9.67,83,1.52,8,2025-07-07,2025-07-17,4.98,2240.95,74.7,10,1.111111156503911
WM005CFF,Organic Cream,Perishable,Dairy,20,3,384,592,3.08,3.08,75,0.16,1,2025-07-07,2025-07-08,4.4,1999.29,66.64,1,4.246698718367035
WME074C1,Barilla Cereal 12oz,Non-Perishable,Grocery,356,155,183,0,4.66,4.66,112,0.87,12,2025-06-26,2025-07-08,4.06,2034.29,67.81,6,1.6516738538918576
WM5F3E11,Organic Cereal,Perishable,Grocery,454,405,366,160,8.28,8.28,39,1.32,13,2025-06-29,2025-07-12,6.64,483.4,16.11,10,12.352575571730988
WMBEC931,Del Monte Rice 16oz,Non-Perishable,Grocery,655,272,269,101,5.18,5.18,52,0.0,11,2025-06-27,2025-07-08,6.15,1531.51,51.05,6,2.997061749002481
WM1B1BCF,Great Value Muffins,Perishable,Bakery,43,23,229,267,5.77,5.77,30,0.82,1,2025-07-07,2025-07-10,6.48,487.91,16.26,3,4.182041761550222
WM8FC027,Great Value Razor Blades,Perishable,Personal Care,576,535,58,0,4.13,4.13,48,1.07,7,2025-06-29,2025-07-06,5.54,1122.38,37.41,4,1.2830793957707132
WM33FF48,Organic Carrots 12oz,Perishable,Produce,13,11,419,419,8.49,8.49,171,2.1,1,2025-07-07,2025-07-08,5.74,1819.48,60.65,1,2.819455823542487
WM25B990,Sara Lee Croissants,Perishable,Bakery,7,0,149,159,4.19,3.58,72,0.75,2,2025-07-07,2025-07-09,5.12,1160.18,38.67,2,2.120506953265172
WMF5A135,Organic Butter 12oz,Perishable,Dairy,26,8,272,524,2.34,2.34,12,0.17,2,2025-07-07,2025-07-10,5.66,400.26,13.34,3,19.790104721159643
WMDF48A2,Organic Carrots,Perishable,Produce,8,0,67,15,5.84,4.67,67,1.17,2,2025-06-23,2025-06-25,6.82,1977.11,65.9,0,0.2276175971575585
WME2FA0A,Potatoes 16oz,Perishable,Produce,10,0,259,168,8.99,7.17,36,1.82,2,2025-06-24,2025-06-26,3.01,1115.01,37.17,0,4.519774233950869
WM0725B2,Heinz Toothpaste 12oz,Non-Perishable,Personal Care,679,21,186,114,15.42,12.23,28,3.81,12,2025-06-20,2025-07-02,3.72,131.98,4.4,0,32.27272657323476
WMCFD52D,Fresh Grapes 12oz,Perishable,Produce,3,2,220,240,8.47,7.62,136,2.07,2,2025-07-07,2025-07-11,7.26,1309.68,43.66,4,3.5730646025012915
WMCEDED0,Sara Lee Bread Organic,Perishable,Bakery,12,3,205,293,2.92,2.92,58,0.0,1,2025-07-07,2025-07-08,5.18,1772.8,59.09,1,2.470807236808
WMAFED54,Great Value Milk 16oz,Perishable,Dairy,44,21,98,170,8.89,8.89,13,0.0,2,2025-07-07,2025-07-11,4.12,341.05,11.37,4,7.4758136196604195
WM0ED55A,Fresh Potatoes,Perishable,Produce,8,7,431,530,8.44,8.44,14,1.96,1,2025-07-07,2025-07-08,7.77,195.58,6.52,1,17.33128839425891
WM7444AE,Organic Cereal,Non-Perishable,Grocery,390,359,217,80,4.76,4.76,82,0.52,13,2025-06-28,2025-07-11,5.65,1586.65,52.89,9,3.0629608975133857
WMBAE1C8,Kellogg's Cereal,Non-Perishable,Grocery,529,413,307,102,7.22,7.22,98,1.07,9,2025-06-23,2025-07-02,6.25,1426.46,47.55,0,4.206098910809649
WMF70F0C,Canned Ketchup Organic,Non-Perishable,Grocery,446,10,260,120,5.3,5.3,63,0.95,8,2025-06-28,2025-07-06,3.34,945.41,31.51,4,5.807680059369328
WM66366F,Del Monte Paper Towels 12oz,Non-Perishable,Household,374,284,425,306,3.42,3.42,42,0.55,12,2025-06-20,2025-07-02,6.56,764.71,25.49,0,13.652412833455838
WM09CE4B,Fresh Lettuce,Perishable,Produce,7,5,366,395,3.35,3.35,107,0.56,1,2025-07-07,2025-07-09,3.77,2072.94,69.1,2,1.9681621273976424
WM3F45D7,Campbell's Toothpaste 12oz,Non-Perishable,Personal Care,652,119,255,352,14.82,14.82,14,2.45,11,2025-07-07,2025-07-19,1.48,118.81,3.96,12,28.030302760285053
